"","truth","N","ICC","rsr","assumed","estimator","tail_p","quantile","diff"
"15706","Mixed","N = 25","ICC = 0.9","R = 1","DP-diffuse","GR","0.75",0.7884,0.0384
"15707","Mixed","N = 25","ICC = 0.9","R = 1","DP-diffuse","GR","0.9",0.888,-0.012
"15708","Mixed","N = 25","ICC = 0.9","R = 1","DP-diffuse","GR","0.95",0.9256,-0.0244
"15709","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.05",0.0692000000000001,0.0192
"15710","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.1",0.1124,0.0124
"15711","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.25",0.2612,0.0112
"15712","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.5",0.5068,0.0068
"15713","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.75",0.7804,0.0304
"15714","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.9",0.878,-0.022
"15715","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","ML","0.95",0.9184,-0.0316
"15716","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.05",0.0288,-0.0212
"15717","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.1",0.0708,-0.0292
"15718","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.25",0.2048,-0.0452
"15719","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.5",0.484,-0.016
"15720","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.75",0.804800000000001,0.0548
"15721","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.9",0.9048,0.0048
"15722","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","PM","0.95",0.9424,-0.0076
"15723","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.05",0.0448,-0.0052
"15724","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.1",0.0936,-0.0064
"15725","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.25",0.2372,-0.0128
"15726","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.5",0.4964,-0.0036
"15727","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.75",0.7964,0.0464
"15728","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.9",0.8908,-0.0092
"15729","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","CB","0.95",0.9268,-0.0232
"15730","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.05",0.0584,0.0084
"15731","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.1",0.1016,0.0016
"15732","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.25",0.2324,-0.0176
"15733","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.5",0.468,-0.032
"15734","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.75",0.7968,0.0468
"15735","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.9",0.900800000000001,8e-04
"15736","Mixed","N = 25","ICC = 0.9","R = 5","Gaussian","GR","0.95",0.9348,-0.0152
"15737","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.05",0.0692000000000001,0.0192
"15738","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.1",0.1124,0.0124
"15739","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.25",0.2612,0.0112
"15740","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.5",0.5068,0.0068
"15741","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.75",0.7804,0.0304
"15742","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.9",0.878,-0.022
"15743","Mixed","N = 25","ICC = 0.9","R = 5","T","ML","0.95",0.9184,-0.0316
"15744","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.05",0.0272,-0.0228
"15745","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.1",0.0652,-0.0348
"15746","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.25",0.1952,-0.0548
"15747","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.5",0.4876,-0.0124
"15748","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.75",0.8112,0.0612
"15749","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.9",0.9048,0.0048
"15750","Mixed","N = 25","ICC = 0.9","R = 5","T","PM","0.95",0.942,-0.008
"15751","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.05",0.0412,-0.0088
"15752","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.1",0.0912,-0.0088
"15753","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.25",0.2304,-0.0196
"15754","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.5",0.4992,-8e-04
"15755","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.75",0.8008,0.0508
"15756","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.9",0.8932,-0.0068
"15757","Mixed","N = 25","ICC = 0.9","R = 5","T","CB","0.95",0.9244,-0.0256
"15758","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.05",0.0556,0.0056
"15759","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.1",0.0992,-8e-04
"15760","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.25",0.2284,-0.0216
"15761","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.5",0.4704,-0.0296
"15762","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.75",0.8016,0.0516
"15763","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.9",0.9036,0.0036
"15764","Mixed","N = 25","ICC = 0.9","R = 5","T","GR","0.95",0.934,-0.016
"15765","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.05",0.0692000000000001,0.0192
"15766","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.1",0.1124,0.0124
"15767","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.25",0.2612,0.0112
"15768","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.5",0.5068,0.0068
"15769","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.75",0.7804,0.0304
"15770","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.9",0.878,-0.022
"15771","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","ML","0.95",0.9184,-0.0316
"15772","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.05",0.0148,-0.0352
"15773","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.1",0.0376,-0.0624
"15774","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.25",0.178,-0.072
"15775","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.5",0.5484,0.0484
"15776","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.75",0.7952,0.0452
"15777","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.9",0.8948,-0.0052
"15778","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","PM","0.95",0.937199999999999,-0.0128
"15779","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.05",0.0212,-0.0288
"15780","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.1",0.0504,-0.0496
"15781","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.25",0.2072,-0.0428
"15782","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.5",0.5548,0.0548
"15783","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.75",0.7884,0.0384
"15784","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.9",0.88,-0.02
"15785","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","CB","0.95",0.9216,-0.0284
"15786","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.05",0.0332,-0.0168
"15787","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.1",0.0696000000000001,-0.0304
"15788","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.25",0.2152,-0.0348
"15789","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.5",0.5236,0.0236
"15790","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.75",0.7868,0.0368
"15791","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.9",0.8884,-0.0116
"15792","Mixed","N = 25","ICC = 0.9","R = 5","DP-diffuse","GR","0.95",0.9288,-0.0212
"15793","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.05",0.0752,0.0252
"15794","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.1",0.1212,0.0212
"15795","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.25",0.2608,0.0108
"15796","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.5",0.4904,-0.0096
"15797","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.75",0.7852,0.0352
"15798","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.9",0.8812,-0.0188
"15799","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","ML","0.95",0.9096,-0.0404
"15800","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.05",0.0308,-0.0192
"15801","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.1",0.0656,-0.0344
"15802","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.25",0.1996,-0.0504
"15803","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.5",0.4616,-0.0384
"15804","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.75",0.8188,0.0688
"15805","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.9",0.9148,0.0148
"15806","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","PM","0.95",0.9404,-0.0096
"15807","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.05",0.0492,-8e-04
"15808","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.1",0.092,-0.008
"15809","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.25",0.2416,-0.0084
"15810","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.5",0.48,-0.02
"15811","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.75",0.8088,0.0588
"15812","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.9",0.8916,-0.0084
"15813","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","CB","0.95",0.924,-0.026
"15814","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.05",0.0612,0.0112
"15815","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.1",0.1064,0.0064
"15816","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.25",0.2332,-0.0168
"15817","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.5",0.4596,-0.0404
"15818","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.75",0.8028,0.0528
"15819","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.9",0.904,0.004
"15820","Mixed","N = 25","ICC = 0.9","R = 10","Gaussian","GR","0.95",0.9324,-0.0176
"15821","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.05",0.0752,0.0252
"15822","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.1",0.1212,0.0212
"15823","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.25",0.2608,0.0108
"15824","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.5",0.4904,-0.0096
"15825","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.75",0.7852,0.0352
"15826","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.9",0.8812,-0.0188
"15827","Mixed","N = 25","ICC = 0.9","R = 10","T","ML","0.95",0.9096,-0.0404
"15828","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.05",0.03,-0.02
"15829","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.1",0.0624,-0.0376
"15830","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.25",0.1944,-0.0556
"15831","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.5",0.4696,-0.0304
"15832","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.75",0.822,0.072
"15833","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.9",0.9128,0.0128
"15834","Mixed","N = 25","ICC = 0.9","R = 10","T","PM","0.95",0.9384,-0.0116
"15835","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.05",0.0472,-0.0028
"15836","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.1",0.0888,-0.0112
"15837","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.25",0.2332,-0.0168
"15838","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.5",0.4852,-0.0148
"15839","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.75",0.8152,0.0652
"15840","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.9",0.8948,-0.0052
"15841","Mixed","N = 25","ICC = 0.9","R = 10","T","CB","0.95",0.9228,-0.0272
"15842","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.05",0.0584,0.0084
"15843","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.1",0.1012,0.0012
"15844","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.25",0.2292,-0.0208
"15845","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.5",0.4632,-0.0368
"15846","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.75",0.8092,0.0592
"15847","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.9",0.902,0.002
"15848","Mixed","N = 25","ICC = 0.9","R = 10","T","GR","0.95",0.9316,-0.0184
"15849","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.05",0.0752,0.0252
"15850","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.1",0.1212,0.0212
"15851","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.25",0.2608,0.0108
"15852","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.5",0.4904,-0.0096
"15853","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.75",0.7852,0.0352
"15854","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.9",0.8812,-0.0188
"15855","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","ML","0.95",0.9096,-0.0404
"15856","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.05",0.0184,-0.0316
"15857","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.1",0.04,-0.06
"15858","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.25",0.1696,-0.0804
"15859","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.5",0.5164,0.0164
"15860","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.75",0.8088,0.0588
"15861","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.9",0.9084,0.0084
"15862","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","PM","0.95",0.9328,-0.0172
"15863","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.05",0.0272,-0.0228
"15864","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.1",0.0596,-0.0404
"15865","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.25",0.2108,-0.0392
"15866","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.5",0.5296,0.0296
"15867","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.75",0.799600000000001,0.0496
"15868","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.9",0.8828,-0.0172
"15869","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","CB","0.95",0.9196,-0.0304
"15870","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.05",0.036,-0.014
"15871","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.1",0.0732,-0.0268
"15872","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.25",0.2188,-0.0312
"15873","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.5",0.5092,0.0092
"15874","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.75",0.793200000000001,0.0432
"15875","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.9",0.8932,-0.0068
"15876","Mixed","N = 25","ICC = 0.9","R = 10","DP-diffuse","GR","0.95",0.9268,-0.0232
"15877","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.05",0.336,0.286
"15878","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.1",0.3594,0.2594
"15879","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.25",0.4006,0.1506
"15880","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.5",0.463,-0.037
"15881","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.75",0.6144,-0.1356
"15882","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.9",0.6872,-0.2128
"15883","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","ML","0.95",0.7146,-0.2354
"15884","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.05",0.0134,-0.0366
"15885","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.1",0.0208,-0.0792
"15886","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.25",0.0768,-0.1732
"15887","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.5",0.2694,-0.2306
"15888","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.75",0.9278,0.1778
"15889","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.9",0.9922,0.0922
"15890","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","PM","0.95",0.9968,0.0468
"15891","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.05",0.0961999999999999,0.0462
"15892","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.1",0.1252,0.0252
"15893","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.25",0.2164,-0.0336
"15894","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.5",0.376,-0.124
"15895","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.75",0.814,0.064
"15896","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.9",0.9292,0.0292
"15897","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","CB","0.95",0.9528,0.0028
"15898","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.05",0.0779999999999999,0.028
"15899","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.1",0.1048,0.0048
"15900","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.25",0.1808,-0.0692
"15901","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.5",0.3534,-0.1466
"15902","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.75",0.843,0.093
"15903","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.9",0.939,0.039
"15904","Mixed","N = 50","ICC = 0.1","R = 1","Gaussian","GR","0.95",0.959,0.009
"15905","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.05",0.336,0.286
"15906","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.1",0.3594,0.2594
"15907","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.25",0.4006,0.1506
"15908","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.5",0.463,-0.037
"15909","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.75",0.6144,-0.1356
"15910","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.9",0.6872,-0.2128
"15911","Mixed","N = 50","ICC = 0.1","R = 1","T","ML","0.95",0.7146,-0.2354
"15912","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.05",0.0096,-0.0404
"15913","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.1",0.018,-0.082
"15914","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.25",0.0817999999999999,-0.1682
"15915","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.5",0.2778,-0.2222
"15916","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.75",0.9262,0.1762
"15917","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.9",0.995,0.095
"15918","Mixed","N = 50","ICC = 0.1","R = 1","T","PM","0.95",0.9972,0.0472
"15919","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.05",0.0975999999999999,0.0476
"15920","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.1",0.1326,0.0326
"15921","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.25",0.2158,-0.0342
"15922","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.5",0.3736,-0.1264
"15923","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.75",0.817,0.067
"15924","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.9",0.9298,0.0298
"15925","Mixed","N = 50","ICC = 0.1","R = 1","T","CB","0.95",0.9532,0.0032
"15926","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.05",0.0791999999999999,0.0292
"15927","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.1",0.106,0.006
"15928","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.25",0.183,-0.067
"15929","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.5",0.3524,-0.1476
"15930","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.75",0.8404,0.0904
"15931","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.9",0.9418,0.0418
"15932","Mixed","N = 50","ICC = 0.1","R = 1","T","GR","0.95",0.9598,0.0098
"15933","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.05",0.336,0.286
"15934","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.1",0.3594,0.2594
"15935","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.25",0.4006,0.1506
"15936","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.5",0.463,-0.037
"15937","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.75",0.6144,-0.1356
"15938","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.9",0.6872,-0.2128
"15939","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","ML","0.95",0.7146,-0.2354
"15940","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.05",0.073,0.023
"15941","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.1",0.115,0.015
"15942","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.25",0.2052,-0.0448
"15943","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.5",0.3688,-0.1312
"15944","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.75",0.8266,0.0766
"15945","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.9",0.9426,0.0426
"15946","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","PM","0.95",0.9658,0.0158
"15947","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.05",0.2262,0.1762
"15948","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.1",0.2586,0.1586
"15949","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.25",0.3272,0.0772
"15950","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.5",0.427,-0.073
"15951","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.75",0.6986,-0.0514
"15952","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.9",0.8202,-0.0798
"15953","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","CB","0.95",0.855,-0.095
"15954","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.05",0.2112,0.1612
"15955","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.1",0.2458,0.1458
"15956","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.25",0.3148,0.0648
"15957","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.5",0.4214,-0.0786
"15958","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.75",0.7072,-0.0428
"15959","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.9",0.8272,-0.0728
"15960","Mixed","N = 50","ICC = 0.1","R = 1","DP-diffuse","GR","0.95",0.8612,-0.0888
"15961","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.05",0.3408,0.2908
"15962","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.1",0.3648,0.2648
"15963","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.25",0.4082,0.1582
"15964","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.5",0.4632,-0.0368
"15965","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.75",0.6204,-0.1296
"15966","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.9",0.6982,-0.2018
"15967","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","ML","0.95",0.7206,-0.2294
"15968","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.05",0.0098,-0.0402
"15969","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.1",0.0182,-0.0818
"15970","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.25",0.0568,-0.1932
"15971","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.5",0.266,-0.234
"15972","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.75",0.96,0.21
"15973","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.9",0.9952,0.0952
"15974","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","PM","0.95",0.9972,0.0472
"15975","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","CB","0.05",0.0881999999999999,0.0382
"15976","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","CB","0.1",0.1174,0.0174
"15977","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","CB","0.25",0.1928,-0.0572
"15978","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","CB","0.5",0.361,-0.139
"15979","Mixed","N = 50","ICC = 0.1","R = 5","Gaussian","CB","0.75",0.851,0.101
